test_id,algorithm,original_category,identified_category_by_AI,identified_category_score,identified_algorithm_by_AI,identified_algorithm_score,response_success,overall_score,vulnerability_score,decryption_score,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count,exact_match,category_match
test_409,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.613,0.2,0.0,0.929,0.95,3,0,True,True
test_410,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.85,3,3,True,True
test_411,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.586,0.0,0.0,0.857,0.95,3,3,True,True
test_412,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.624,0.3,0.0,0.938,0.9,4,3,True,True
test_413,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,0.833,0.95,3,1,False,True
test_414,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,2,2,False,True
test_415,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.61,0.2,0.0,0.9,0.95,2,0,True,True
test_416,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.601,0.133,0.0,0.875,0.9,3,3,True,True
test_417,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.85,2,2,True,True
test_418,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,2,2,False,True
test_419,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.592,0.0,0.0,0.917,0.99,2,2,True,True
test_420,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.11,0.1,0.0,1.0,0.95,3,3,False,True
test_421,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,1.0,0,0,True,True
test_422,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.68,0.8,0.0,1.0,0.92,3,3,True,True
test_423,Ed25519,asymmetric,asymmetric,1.0,ECDSA (P-256),0.0,True,0.09,0.1,0.0,0.8,0.95,3,3,False,True
test_424,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.95,0.567,1.0,0.929,1.0,2,3,True,True
test_425,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.632,0.4,0.0,0.917,1.0,3,2,True,True
test_426,Substitution cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,False
test_427,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.68,0.9,0.0,0.9,0.95,3,3,True,True
test_428,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.1,0.0,0.9,0.95,2,1,False,True
test_429,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,2,1,False,True
test_430,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.733,1.333,0.0,1.0,1.0,3,4,True,True
test_431,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.608,0.2,0.0,0.875,1.0,1,0,True,True
test_432,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,0.98,2,0,True,True
test_433,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.586,0.0,0.0,0.857,1.0,4,3,True,True
test_434,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.6,0.0,0.0,1.0,1.0,3,1,True,True
test_435,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.089,0.1,0.0,0.786,0.9,5,3,False,True
test_436,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,True
test_437,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.583,0.0,0.0,0.833,0.9,3,3,True,True
test_438,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.093,0.1,0.0,0.833,0.95,5,4,False,True
test_439,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.62,0.2,0.0,1.0,1.0,2,0,True,True
test_440,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.59,0.0,0.0,0.9,1.0,3,2,True,True
test_441,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.719,1.333,0.0,0.857,1.0,3,4,True,True
test_442,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.079,0.0,0.0,0.786,0.95,2,0,False,True
test_443,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,2,2,False,True
test_444,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.895,0.3,1.0,0.654,1.0,4,3,True,True
test_445,Vigenère cipher,classical,modern symmetric,0.0,AES-ECB,0.0,True,0.11,0.1,0.0,1.0,0.85,3,3,False,False
test_446,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.612,0.2,0.0,0.917,1.0,2,0,True,True
test_447,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.61,0.3,0.0,0.8,0.95,3,3,True,True
test_448,Caesar cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.375,0.1,1.0,0.654,1.0,4,3,False,True
test_449,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.1,0.1,0.0,0.9,0.95,3,2,False,True
test_450,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.624,0.3,0.0,0.938,0.95,3,3,True,True
test_451,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.623,0.3,0.0,0.929,0.95,3,3,True,True
test_452,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.65,0.567,0.0,0.929,0.95,3,3,True,True
test_453,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.096,0.1,0.0,0.857,0.95,4,3,False,True
test_454,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.593,0.0,0.0,0.929,0.95,3,3,True,True
test_455,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.64,0.5,0.0,0.9,0.95,2,1,True,True
test_456,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.618,0.3,0.0,0.875,0.95,4,3,True,True
test_457,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.1,0.0,0.0,1.0,0.95,3,0,False,True
test_458,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.593,0.0,0.0,0.929,1.0,2,2,True,True
test_459,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.603,0.2,0.0,0.833,1.0,2,0,True,True
test_460,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.129,0.1,0.125,0.812,0.95,5,3,False,True
test_461,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.69,0.9,0.0,1.0,0.95,3,2,True,True
test_462,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.091,0.1,0.0,0.812,0.95,4,4,False,True
test_463,Caesar cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.091,0.1,0.0,0.812,0.92,4,3,False,True
test_464,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.583,0.0,0.0,0.833,1.0,3,2,True,True
test_465,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.634,0.4,0.0,0.938,1.0,3,2,True,True
test_466,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.622,0.3,0.0,0.917,0.95,4,3,True,True
test_467,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.599,0.2,0.0,0.786,0.95,5,4,True,True
test_468,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.592,0.0,0.0,0.917,0.95,3,2,True,True
test_469,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.67,0.467,0.077,1.0,0.95,4,4,True,True
test_470,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.6,0.0,0.0,1.0,0.9,3,3,True,True
test_471,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.698,0.8,0.083,0.929,0.92,3,3,True,True
test_472,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.613,0.3,0.0,0.833,0.92,4,3,True,True
test_473,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,2,2,False,True
test_474,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.086,0.0,0.0,0.857,0.95,3,0,False,True
test_475,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.69,0.9,0.0,1.0,0.95,4,4,True,True
test_476,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.102,0.1,0.0,0.917,0.95,3,2,False,True
test_477,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.64,0.4,0.0,1.0,1.0,3,2,True,True
test_478,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.2,0.0,1.0,0.98,2,0,True,True
test_479,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,1.0,0.95,3,1,True,True
test_480,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.143,0.1,0.111,1.0,0.95,4,3,False,True
test_481,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.609,0.2,0.0,0.889,1.0,3,0,True,True
test_482,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,0.833,1.0,2,2,False,True
test_483,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.645,0.133,0.125,0.938,0.9,3,3,True,True
test_484,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.0,0.0,1.0,0.95,3,0,False,True
test_485,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.1,0.0,0.9,0.9,3,2,False,True
test_486,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.623,0.3,0.0,0.929,0.95,4,4,True,True
test_487,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.088,0.1,0.0,0.775,0.95,2,2,False,True
test_488,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.6,0.2,0.0,0.8,1.0,2,0,True,True
test_489,Substitution cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.096,0.1,0.0,0.857,0.85,3,2,False,False
test_490,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.102,0.1,0.0,0.917,0.95,2,1,False,True
test_491,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.612,0.2,0.0,0.917,1.0,2,0,True,True
test_492,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.613,0.133,0.0,1.0,0.95,3,3,True,True
test_493,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.623,0.3,0.0,0.929,0.95,3,3,True,True
test_494,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.623,0.3,0.0,0.929,0.95,4,3,True,True
test_495,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.133,0.0,0.111,1.0,0.95,3,0,False,True
test_496,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.126,0.1,0.125,0.786,0.92,5,4,False,True
test_497,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,1.0,1.0,4,2,True,True
test_498,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.096,0.1,0.0,0.857,0.9,4,3,False,True
test_499,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.608,0.3,0.0,0.778,0.85,5,3,True,True
test_500,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.614,0.2,0.0,0.938,1.0,4,0,True,True
test_501,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.091,0.1,0.0,0.812,0.92,4,3,False,True
test_502,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.592,0.0,0.0,0.917,1.0,3,2,True,True
test_503,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.104,0.1,0.0,0.938,0.95,4,2,False,True
test_504,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.65,0.567,0.0,0.938,0.95,3,3,True,True
test_505,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.085,0.1,0.0,0.75,0.9,4,3,False,True
test_506,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.102,0.1,0.0,0.917,0.9,4,3,False,True
test_507,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.103,0.1,0.0,0.929,0.95,3,3,False,True
test_508,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.102,0.1,0.0,0.917,0.85,3,2,False,True
test_509,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.69,0.9,0.0,1.0,0.95,3,3,True,True
test_510,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.673,0.9,0.0,0.833,0.95,3,2,True,True
test_511,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.0,0.0,1.0,0.95,2,0,False,True
test_512,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.085,0.1,0.0,0.75,0.95,3,2,False,True
test_513,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,1.0,0.95,4,4,False,True
test_514,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.936,0.8,1.0,0.559,1.0,4,4,True,True
test_515,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.629,0.2,0.077,0.857,1.0,3,0,True,True
test_516,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.586,0.0,0.0,0.857,0.95,3,1,True,True
test_517,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.593,0.0,0.0,0.929,1.0,3,3,True,True
test_518,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.103,0.1,0.0,0.929,0.95,2,1,False,True
test_519,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.586,0.0,0.0,0.857,0.9,3,3,True,True
test_520,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.69,0.9,0.0,1.0,0.95,3,2,True,True
test_521,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.686,1.0,0.0,0.857,0.95,2,2,True,True
test_522,Caesar cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.093,0.1,0.0,0.833,0.95,3,2,False,True
test_523,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.623,0.3,0.0,0.929,0.95,3,3,True,True
test_524,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.593,0.0,0.0,0.929,0.99,3,3,True,True
test_525,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,1.0,0.95,3,2,True,True
test_526,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.601,0.2,0.0,0.812,0.95,4,4,True,True
test_527,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.085,0.1,0.0,0.75,0.95,4,3,False,True
test_528,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.103,0.1,0.0,0.929,0.95,3,3,False,True
test_529,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.693,1.0,0.0,0.929,1.0,2,2,True,True
test_530,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.089,0.1,0.0,0.786,0.95,2,2,False,True
test_531,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,True
test_532,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.089,0.1,0.0,0.786,0.95,5,4,False,True
test_533,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.1,0.0,0.0,1.0,0.95,3,0,False,True
test_534,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.094,0.0,0.0,0.938,0.95,3,0,False,True
test_535,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.0,0.0,1.0,0.95,3,0,False,True
test_536,Vigenère cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.093,0.1,0.0,0.833,0.95,4,3,False,True
test_537,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.59,0.0,0.0,0.9,1.0,2,1,True,True
test_538,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.6,0.0,0.0,1.0,1.0,3,2,True,True
test_539,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.622,0.3,0.0,0.917,1.0,3,3,True,True
test_540,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.6,0.2,0.0,0.8,0.95,2,0,True,True
test_541,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.633,0.0,0.111,1.0,0.98,3,3,True,True
test_542,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.586,0.0,0.0,0.857,1.0,3,3,True,True
test_543,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.633,0.0,0.111,1.0,1.0,3,2,True,True
test_544,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.637,0.0,0.125,1.0,0.85,3,2,True,True
test_545,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.081,0.1,0.0,0.714,1.0,3,2,False,True
test_546,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.583,0.0,0.0,0.833,1.0,3,2,True,True
test_547,Vigenère cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.11,0.1,0.0,1.0,0.9,3,3,False,False
test_548,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.1,0.0,0.0,1.0,0.95,2,0,False,True
test_549,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.605,0.133,0.0,0.917,0.98,3,3,True,True
test_550,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.644,0.5,0.0,0.938,0.95,2,1,True,True
test_551,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.597,0.133,0.0,0.833,0.9,3,3,True,True
test_552,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.62,0.2,0.0,1.0,1.0,3,0,True,True
test_553,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.622,0.3,0.0,0.917,0.95,3,3,True,True
test_554,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.6,0.0,0.0,1.0,0.9,3,4,True,True
test_555,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.6,0.0,0.0,1.0,1.0,2,1,True,True
test_556,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.643,0.0,0.143,1.0,1.0,3,2,True,True
test_557,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.683,0.9,0.0,0.929,0.95,3,2,True,True
test_558,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.093,0.0,0.0,0.929,0.95,2,0,False,True
test_559,Ed25519,asymmetric,asymmetric,1.0,ECDSA (P-256),0.0,True,0.093,0.1,0.0,0.833,0.95,3,3,False,True
test_560,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.65,0.5,0.0,1.0,0.9,3,1,True,True
test_561,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.093,0.0,0.0,0.929,0.95,2,0,False,True
test_562,Vigenère cipher,classical,modern symmetric,0.0,AES-CTR,0.0,True,0.102,0.1,0.0,0.917,0.85,3,2,False,False
test_563,Substitution cipher,classical,modern symmetric,0.0,AES-ECB,0.0,True,0.098,0.1,0.0,0.875,0.75,3,3,False,False
test_564,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.632,0.4,0.0,0.917,0.98,3,2,True,True
test_565,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.944,0.567,1.0,0.875,1.0,3,3,True,True
test_566,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.596,0.033,0.0,0.929,0.9,3,4,True,True
test_567,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.905,0.133,1.0,0.917,1.0,3,3,True,True
test_568,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,0.833,0.95,3,3,False,True
test_569,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.597,0.033,0.0,0.938,0.9,4,4,True,True
test_570,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.096,0.1,0.0,0.857,1.0,3,2,False,True
test_571,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.119,0.1,0.077,0.857,0.95,4,3,False,True
test_572,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,1.0,0.95,3,3,True,True
test_573,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.655,0.3,0.111,0.917,0.95,4,4,True,True
test_574,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.633,0.4,0.0,0.929,0.95,3,2,True,True
test_575,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.625,0.5,0.0,0.75,1.0,3,1,True,True
test_576,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.148,0.1,0.143,0.95,0.95,2,2,False,True
test_577,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.62,0.2,0.0,1.0,1.0,3,0,True,True
test_578,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.133,0.0,0.111,1.0,0.95,3,0,False,True
test_579,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.0,0.0,0.8,0.95,3,0,False,True
test_580,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.886,0.0,1.0,0.857,1.0,3,4,True,True
test_581,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.62,0.2,0.0,1.0,0.99,2,0,True,True
test_582,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.653,0.2,0.111,1.0,1.0,3,0,True,True
test_583,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.098,0.1,0.0,0.875,0.95,3,1,False,True
test_584,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,1.0,0.95,3,3,True,True
test_585,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.636,0.5,0.0,0.857,0.95,3,1,True,True
test_586,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.088,0.0,0.0,0.875,0.95,3,0,False,True
test_587,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.614,0.2,0.0,0.938,0.99,3,0,True,True
test_588,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.906,0.467,0.889,0.929,0.98,3,4,True,True
test_589,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.601,0.133,0.0,0.875,0.9,3,3,True,True
test_590,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.906,0.133,1.0,0.929,1.0,3,3,True,True
test_591,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.69,0.467,0.143,1.0,0.9,4,4,True,True
test_592,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.1,0.0,0.0,1.0,0.95,2,0,False,True
test_593,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.591,0.2,0.0,0.714,0.95,6,4,True,True
test_594,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.95,0.567,1.0,0.938,1.0,2,3,True,True
test_595,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,1.0,0.95,3,2,False,True
test_596,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.624,0.3,0.0,0.938,0.95,3,3,True,True
test_597,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.609,0.2,0.0,0.889,0.95,4,4,True,True
test_598,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.62,0.2,0.0,1.0,1.0,3,0,True,True
test_599,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,1.0,1.0,2,2,True,True
test_600,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.914,0.567,1.0,0.575,1.0,3,3,True,True
test_601,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,AES-GCM,0.0,True,0.13,0.1,0.091,0.929,0.95,4,4,False,True
test_602,AES-CTR,modern_symmetric,modern symmetric,1.0,AES-CTR,1.0,True,0.673,0.8,0.0,0.929,0.95,3,3,True,True
test_603,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.605,0.3,0.0,0.75,0.9,3,3,True,True
test_604,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.583,0.0,0.0,0.833,1.0,2,2,True,True
test_605,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.903,0.033,1.0,1.0,1.0,2,4,True,True
test_606,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.593,0.0,0.0,0.929,1.0,4,4,True,True
test_607,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.62,0.2,0.0,1.0,0.95,2,0,True,True
test_608,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.613,0.133,0.0,1.0,1.0,3,3,True,True
test_609,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.692,1.0,0.0,0.917,0.95,3,2,True,True
test_610,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,1.0,0.95,2,1,True,True
test_611,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.895,0.2,1.0,0.75,1.0,4,4,True,True
test_612,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.913,0.133,1.0,1.0,1.0,3,3,True,True
